#        x          y 
  288.3993,    59.9000 
  340.0389,    51.7312 
  201.8049,   -70.3288 
  271.0215,   -14.5351 
  338.3208,    43.1752 
  278.8237,    70.0244 
  281.0387,    56.6993 
  213.7126,   -68.7110 
  322.6743,    64.4867 
  212.8838,   -74.0188 
  339.2863,    72.0443 
  321.7051,    82.8308 
  298.1422,    43.9334 
  363.6038,    97.6576 
  259.2426,   -75.7622 
  228.3475,   -79.0941 
  253.1512,   -65.4823 
  270.7113,    -0.6414 
  170.0060,   -42.8479 
  186.8493,   -39.5383 
  308.7880,    63.0369 
  335.1900,    66.2714 
  237.7313,   -67.2886 
  216.8043,   -80.2952 
  336.7002,    45.0866 
  353.6097,    70.1106 
  290.9267,    88.3826 
  305.0733,    55.8508 
  368.4862,    58.2335 
  189.1296,   -44.7619 
  287.2220,    33.6229 
  269.8775,     4.4811 
  208.0973,   -72.0071 
  281.9205,    68.7524 
  357.1612,    50.2120 
  346.7439,    60.7174 
  263.8948,   -58.9283 
  226.5978,   -59.7217 
  181.5169,   -74.6554 
  178.0146,   -42.1714 
  214.4263,   -47.4619 
  261.3345,   -35.8244 
  214.0940,   -51.7185 
  296.2757,    56.6143 
  295.3510,    31.4614 
  279.5351,    37.9806 
  308.1609,    65.1500 
  325.8847,    59.1733 
  203.1487,   -43.3273 
  358.3209,    45.6833 
  224.6287,   -47.0800 
  239.9807,   -60.5296 
  263.9933,   -22.9848 
  285.5744,    57.2497 
  218.4812,   -46.8526 
  194.5303,   -43.4443 
  356.6677,    45.3766 
  182.1538,   -69.3285 
  346.7115,    34.3864 
  339.7924,    48.7160 
  332.9797,    57.9668 
  181.5904,   -78.8842 
  233.0790,   -62.8835 
  224.2382,   -76.5228 
  336.9506,    36.0996 
  287.9730,    58.5613 
  213.4365,   -43.5814 
  302.0794,    36.3549 
  170.6290,   -48.6437 
  369.0159,    57.4398 
  297.3750,    62.2058 
  239.8862,   -77.0211 
  216.7161,   -58.5638 
  229.7630,   -90.7239 
  203.5865,   -29.4101 
  174.5905,   -52.6350 
  266.8725,   -31.0094 
  358.3927,    65.8061 
  207.0068,   -37.2432 
  204.1243,   -69.1816 
  277.6591,    27.3544 
  182.1798,  -113.6457 
  268.6627,   -15.1683 
  209.3788,   -56.8365 
  351.0823,    87.6590 
  331.2957,    40.8201 
  325.2235,    70.4336 
  234.0883,   -65.4792 
  232.5022,   -77.4302 
  218.1311,   -69.9259 
  342.7899,    52.5285 
  269.3750,   -28.4496 
  298.7663,    41.6992 
  356.9671,    56.5317 
  342.5302,    80.1055 
  257.8518,   -56.6761 
  216.3413,   -64.6846 
  275.4175,    43.2126 
  351.4612,    86.7325 
  345.9607,    33.6814 
  262.5257,   -33.8878 
  303.4617,    77.7300 
  303.9648,    54.4968 
  276.2980,    45.9851 
  235.1088,   -93.4309 
  180.0073,   -62.6696 
  179.8689,   -99.9252 
  180.3515,   -61.5377 
  341.2881,    90.7151 
  178.6183,   -70.2098 
  295.7464,    86.0987 
  273.9864,    10.8765 
  214.9326,   -27.6951 
  183.5908,   -59.0572 
  220.0794,   -44.6868 
  362.9713,    61.3405 
  285.2131,    78.3238 
  218.2503,   -99.2239 
  352.7730,    59.5938 
  233.4988,   -50.2396 
  228.7802,   -61.1751 
  366.2916,    72.4616 
  202.2037,  -110.6988 
  221.8197,   -80.1408 
  257.9024,   -60.5817 
  233.3857,   -81.3291 
  266.1407,   -23.3353 
  186.0403,   -52.5199 
  194.4152,   -78.4860 
  253.5024,   -69.9904 
  261.4733,   -78.7860 
  290.3797,    67.2502 
  223.2248,   -65.7816 
  343.1985,    69.5827 
  325.3337,    34.9320 
  349.5152,    57.9179 
  332.5332,    60.1633 
  287.7975,    73.9529 
  344.8796,    74.6745 
  174.0189,   -39.0056 
  324.3500,    51.6892 
  232.8245,   -56.6696 
  208.9138,   -50.8425 
  350.3688,    78.7939 
  345.2630,    69.9034 
  200.4521,   -75.9638 
  264.9837,    -7.1891 
  227.6521,   -59.4642 
  338.3614,    56.9309 
  208.4724,   -52.3899 
  329.0137,    78.6418 
  353.4502,    51.9429 
  243.3818,   -57.6635 
  216.8230,   -79.3678 
  342.1080,    46.3876 
  260.3629,   -79.3556 
  281.4288,    75.9581 
  225.9488,   -60.4787 
  279.3249,    55.3742 
  354.8351,    44.8040 
  308.6582,    74.0757 
  328.0919,    49.1245 
  361.2951,    42.6452 
  317.0197,    67.8829 
  271.8278,    -0.2200 
  363.8474,    93.3409 
  358.2793,    53.7111 
  328.0871,    63.9478 
  213.6468,   -43.1749 
  350.0793,    60.5239 
  237.7080,   -65.4975 
  259.4572,   -38.9661 
  280.7534,    42.6868 
  228.2408,   -75.6795 
  263.2593,   -54.8280 
  219.1535,   -52.1228 
  272.6708,    15.5935 
  185.9281,   -53.0060 
  234.2729,   -36.4705 
  264.4239,   -61.9414 
  268.7889,     3.3702 
  218.8055,   -56.5539 
  279.2872,    59.2155 
  280.7458,    64.7035 
  264.0509,   -46.0820 
  325.9276,    32.9485 
  303.5815,    49.6190 
  333.7131,    46.7183 
  352.7691,    64.3802 
  341.9012,    73.2731 
  176.4316,   -59.4815 
  250.8035,   -90.9272 
  315.5722,    64.1112 
  198.6544,   -69.7726 
  287.9617,    71.7543 
  309.0205,    77.6405 
  305.9779,    62.4212 
  219.4367,   -59.5242 
  294.0651,    73.1324 
  180.6992,   -85.4589 
  275.9936,    71.3194 
  200.9153,   -58.8240 
  211.6631,   -46.7173 
  253.0654,   -63.0474 
  283.7543,    55.5783 
  279.4311,    48.6399 
  336.0334,    76.1296 
  248.2366,   -65.1354 
  205.5748,   -62.7955 
  327.4604,    81.9434 
  365.9928,    82.7794 
  192.0102,   -71.8927 
  299.3884,    46.9992 
  343.5350,    86.4754 
  355.3248,    54.6840 
  340.4288,    56.0879 
  353.3000,    78.7443 
  288.4832,    65.0906 
  217.1221,   -89.9979 
  188.6062,   -35.1599 
  217.8936,   -74.1789 
  367.1639,    76.4135 
  329.4839,    71.0636 
  298.8093,    59.7976 
  201.1706,   -55.6065 
  305.6511,    56.0563 
  234.1429,   -34.3469 
  324.3739,    87.6046 
  345.9134,    64.6143 
  299.7816,    70.2134 
  278.6154,    21.9521 
  237.9534,   -52.5653 
  270.2038,    -0.8276 
  251.0450,   -94.3279 
  318.0242,    48.5225 
  220.9015,   -80.9908 
  171.2355,   -71.5635 
  229.5406,   -62.7569 
  218.5395,   -60.4874 
  280.0405,    67.7746 
  302.1550,    64.2693 
  329.6126,    76.3591 
  230.6738,   -72.9433 
  295.2142,    42.9362 
  322.5757,    68.4968 
  226.4695,   -57.7227 
  171.8863,   -51.8825 
  273.0957,     3.6765 
  272.5329,    47.7981 
  364.1838,    57.5488 
  352.0560,    35.5725 
  328.2643,    42.4121 
  291.0637,    68.0838 
  246.7301,   -66.8827 
  218.7840,   -40.5630 
  273.1184,    50.3395 
  272.7452,     7.1409 
  279.5822,    54.3257 
  352.1975,    52.3551 
  203.2268,   -64.4288 
  289.7614,   101.4364 
  336.3357,    74.7080 
  343.2918,    60.8615 
  313.2095,    43.3353 
  278.7040,    50.7933 
  309.8880,    46.2031 
  202.7357,   -36.6662 
  323.0218,    44.2105 
  306.9946,    72.6943 
  333.4405,    70.3302 
  267.9423,   -20.7688 
  236.8173,   -72.6646 
  286.6377,    77.6747 
  313.1326,    95.7476 
  348.5890,    71.4884 
  255.4518,   -76.0328 
  200.2112,   -62.1684 
  366.7137,    61.0454 
  262.2058,   -37.0009 
  211.2456,   -66.9072 
  175.1031,   -57.3145 
  363.8422,    88.8792 
  294.0941,    71.2714 
  353.0471,    42.5789 
  337.2002,    45.2301 
  362.9531,    76.4203 
  255.5867,   -55.3623 
  198.6764,   -51.9431 
  184.7715,   -56.3195 
  182.4352,   -50.2109 
  349.2424,    73.9928 
  363.3844,    67.7006 
  237.5973,   -66.6409 
  243.7618,   -67.4793 
  227.4869,   -64.0819 
  240.8746,   -46.1029 
  196.4105,   -93.3944 
  249.5012,   -14.7655 
  271.4211,    -0.7696 
  208.4227,   -75.8485 
  281.1443,    61.1562 
  218.4983,   -76.6198 
  231.9514,   -78.1340 
  304.0146,    71.8846 
  301.3514,    49.8097 
  251.2844,   -57.9644 
  317.2943,    55.3131 
  238.4904,   -41.6501 
  200.2111,   -58.7199 
  347.0419,    72.7522 
  349.1708,    68.8734 
  359.0277,    47.2894 
  224.9692,   -77.7558 
  285.7072,    66.6275 
  271.5079,    30.6907 
  216.8889,   -30.1256 
  306.1867,    61.0602 
  332.8786,     7.1169 
  323.4078,    56.0067 
  304.8748,    66.2186 
  251.2032,   -61.8322 
  173.1126,   -45.0532 
  268.8557,    -9.6211 
  309.8849,    50.3856 
  213.3247,   -84.0296 
  197.6955,   -77.1300 
  219.0094,   -68.0797 
  348.7951,    82.4392 
  239.2325,   -71.7317 
  233.6580,   -63.1579 
  258.4889,   -54.4054 
  219.3975,   -68.6147 
  264.4241,   -32.2367 
  300.2120,    66.5968 
  331.9654,    68.1200 
  278.9336,    52.8931 
  200.1979,   -57.9663 
  217.9338,   -84.8828 
  297.6836,    63.8677 
  198.7241,   -60.5400 
  219.1408,   -51.1989 
  227.4538,   -45.1824 
  332.4404,    74.6480 
  227.4691,   -59.3930 
  254.4543,   -78.8056 
  365.4089,    59.7353 
  213.2623,   -42.8963 
  304.8940,    76.2283 
  307.1154,    59.7112 
  291.3122,    46.8236 
  305.1962,   113.6809 
  341.1371,    43.4900 
  336.0673,    69.0303 
  258.1536,   -44.2496 
  301.0768,    52.5384 
  198.0391,   -63.5366 
  183.6737,   -65.5408 
  221.3306,  -117.1408 
  214.4540,   -52.3710 
  364.7098,    41.9161 
  300.9266,    63.4415 
  294.3139,    44.5694 
  365.1415,    53.2471 
  324.3627,    47.6323 
  334.0864,    36.2686 
  213.1079,  -106.8453 
  250.3007,   -64.2302 
  250.9376,   -51.2522 
  241.5235,   -52.5910 
  350.5499,    43.6112 
  334.8666,    59.4629 
  244.4803,   -82.4812 
